,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
952,854168bbfffffff,676,74,356,254,0,0,0.0,0.0,0.0,,796,251.0,769.0,91,Other,0.0,0.39757720148246106,NH3,1.269365287891641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.80908889655562 16.841452315147148, 104.78630447782517 16.934293876955213, 104.6915104170507 16.96317535714804, 104.61952053997186 16.899178115766585, 104.64237081017095 16.806304661056537, 104.73714518612121 16.77746029050818, 104.80908889655562 16.841452315147148))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,854168bbfffffff,676,74,356,254,0,0,0.0,0.0,0.0,,796,251.0,769.0,92,Laos,0.0,0.39757720148246106,NH3,1.269365287891641,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.80908889655562 16.841452315147148, 104.78630447782517 16.934293876955213, 104.6915104170507 16.96317535714804, 104.61952053997186 16.899178115766585, 104.64237081017095 16.806304661056537, 104.73714518612121 16.77746029050818, 104.80908889655562 16.841452315147148))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,85416e27fffffff,145,119,743,444,854,143,0.0,0.0,0.0,,797,563.0,2915.0,92,Laos,0.0,0.42703338295749077,NH3,1.4394223211797892,350.9909172546468,0.0,0.0,112.90571411603977,138.36645392472957,1608.8345856514547,10.199298013013776,349.2294213334617,0.0,0.0,111.64990562734042,142.8042899597103,1536.2642278053922,10.120126696859545,0.009849,0.005691,0.005691,10.632022395971267,"POLYGON ((105.45670175838438 17.41439384263265, 105.43414478376887 17.506952035949936, 105.3395556323586 17.536154906083823, 105.26754121825086 17.472761214386317, 105.29016541127837 17.380168131288812, 105.38473687669322 17.351003581054552, 105.45670175838438 17.41439384263265))",3354747.662915479,0.5885522215641191,3250494.3518212955,0.5702621669861921,12786497.120355612,2.243245108834318,12930316.244377697,2.2684765341013504,4126327.734611957,0.7239171464231503,4321248.032091443,0.7581136898406041,0.0,0.0,0.0,0.0,37410565.391897865,6.563257086297871,37599262.432643846,6.596361830288394,0.0,0.0,0.0,0.0
955,8565963bfffffff,474,715,826,648,758,585,11.131949,0.0,0.0,,798,619.0,3093.0,92,Laos,0.0,0.5681701781948413,NH3,2.5957615809169,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((107.06108090909326 14.677828271283305, 107.0394018499284 14.770870587657713, 106.94666440365346 14.800182852955457, 106.87561842317298 14.736404418202955, 106.89736602216183 14.643322088597424, 106.99009112680706 14.614058162080733, 107.06108090909326 14.677828271283305))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,8564b26bfffffff,52,834,1,27,221,29,0.0,0.0,0.0,,799,138.0,2498.0,92,Laos,0.0,0.35164132068719767,NH3,0.8975078003323068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.91927181594271 19.152813560853584, 101.89517190962083 19.244919851676578, 101.79825574117909 19.272673280236287, 101.7254688462832 19.20829690579022, 101.74962980904344 19.116169546079416, 101.846516708657 19.08843957385582, 101.91927181594271 19.152813560853584))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,85414c93fffffff,753,159,204,8,129,225,0.0,0.0,0.0,,800,81.0,889.0,92,Laos,0.0,0.38814234458911756,NH3,1.153831723227468,362.2525469341707,0.0,0.0,114.03394420064188,135.2996416672233,1511.2219432447566,10.375080423165532,360.1138542499815,0.0,0.0,113.90749322016053,134.14467046218311,1464.3770139599933,10.300498953458671,0.009849,0.005691,0.005691,10.76891376775465,"POLYGON ((104.73200531103377 18.576448573633677, 104.70906162632127 18.66863606537924, 104.61369346274088 18.697654647092893, 104.54128922146039 18.63445171418907, 104.56429935621726 18.542231829078883, 104.65964736416905 18.513247219732495, 104.73200531103377 18.576448573633677))",3151316.531544966,0.5528625493938537,3178449.0284183896,0.5576226365646297,13045043.127110822,2.2886040573878637,13059524.689712295,2.291144682405666,3933242.327241639,0.6900425135511647,4059065.4294366227,0.712116742006425,0.0,0.0,0.0,0.0,38576540.43438543,6.767814111295689,38805643.99103748,6.808007717725874,0.0,0.0,0.0,0.0
958,8564b3d3fffffff,158,266,652,16,35,79,0.0,0.0,0.0,,801,326.0,2194.0,92,Laos,0.0,0.344468672312104,NH3,0.8096758761997936,327.8645157797277,31.123263690162357,0.0,56.592546101128974,510.25669645972414,575.0697379872154,10.789051318291623,320.3211505459085,28.041165990071793,0.0,50.98825736338674,558.6596444109299,516.1014840672991,10.591247936287782,0.009849,0.005691,0.005691,11.139210990603727,"POLYGON ((101.45874764621294 18.17354558608163, 101.43455147987005 18.266109633117605, 101.33775906743976 18.293643226581096, 101.26519345689536 18.228589530812716, 101.28944928209444 18.13600689092037, 101.386211158831 18.108496483547054, 101.45874764621294 18.17354558608163))",13123990.441614334,2.3024544634411113,11986912.020767596,2.1029670211872973,5839335.038266664,1.0244447435555553,6481155.749212567,1.1370448682829064,1386222.3887250838,0.24319691030264629,1544608.1255061748,0.27098388166774995,5699855.028767563,0.9999745664504497,6326345.028549815,1.1098850927280377,34313819.56064729,6.019968343973209,35121888.81574393,6.161734879955076,0.0,0.0,0.0,0.0
959,85416ac7fffffff,933,859,662,333,0,0,11.131949,0.0,15.742953,,802,5.0,68.0,94,Other,0.1598494441381916,0.42803778062313735,NH3,1.4517215689547498,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.53748069526885 18.158424970496814, 105.51490357435597 18.250688830760687, 105.42013623052998 18.280009233073685, 105.34796359643396 18.21702841835026, 105.37060839530155 18.124729019094914, 105.46535822706232 18.095445925058822, 105.53748069526885 18.158424970496814))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,85416ac7fffffff,933,859,662,333,0,0,11.131949,0.0,15.742953,,802,5.0,68.0,92,Laos,0.1598494441381916,0.42803778062313735,NH3,1.4517215689547498,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.53748069526885 18.158424970496814, 105.51490357435597 18.250688830760687, 105.42013623052998 18.280009233073685, 105.34796359643396 18.21702841835026, 105.37060839530155 18.124729019094914, 105.46535822706232 18.095445925058822, 105.53748069526885 18.158424970496814))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,856496c3fffffff,921,280,169,232,0,361,15.742953,0.0,0.0,,803,91.0,1100.0,92,Laos,0.0,0.42550569905485813,NH3,1.4207152258897953,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.01848168104301 20.48241806588779, 101.99431498050033 20.573831723836864, 101.89701931115728 20.601620761543295, 101.82391964764581 20.537974165143766, 101.84814815270896 20.446538428818016, 101.94541461591339 20.418771310968374, 102.01848168104301 20.48241806588779))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,85414ea3fffffff,283,543,672,340,489,373,15.742953,0.0,0.0,,804,109.0,1882.0,92,Laos,0.0,0.42236009883695713,NH3,1.3821961036295625,353.9162668557974,43.45575944590707,0.0,106.62597034692776,130.76085642656506,2462.3272582152904,12.04971828262991,352.7571605905755,43.10265815470997,0.0,104.27136159961832,140.57136477295717,2371.8383601200476,11.96000479145679,0.009849,0.005691,0.005691,12.477769381466867,"POLYGON ((104.50515071536945 19.834478004151986, 104.48201930852954 19.926101924116868, 104.38613275491088 19.955101120509255, 104.31339875161419 19.892445183771613, 104.33659673648943 19.80078937959967, 104.43246223097012 19.771821344947746, 104.50515071536945 19.834478004151986))",3302291.9519992415,0.5793494652630248,3071824.226160212,0.5389165309053003,11941483.132813266,2.0949970408444325,12211140.306259759,2.142305316887677,6370637.439993603,1.117655691226948,6613686.027031441,1.1602957942160423,8761365.448332552,1.5370816576022022,8833139.431304825,1.5496735844394431,37788468.03154347,6.629555795007627,37912635.17807331,6.651339504925142,0.0,0.0,0.0,0.0
963,85414cb3fffffff,613,645,116,454,516,886,22.263898,0.0,0.0,,805,98.0,899.0,92,Laos,0.0,0.374353785813695,NH3,0.9849853522740335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.2778839411708 18.62895167048141, 104.2547502707232 18.721162209624513, 104.15911522048637 18.74998606811214, 104.08663555062013 18.686566956451276, 104.10983485776711 18.594325870029998, 104.20544828278203 18.565534391031374, 104.2778839411708 18.62895167048141))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,8564944bfffffff,270,290,420,629,148,369,0.0,0.0,0.0,,806,77.0,878.0,92,Laos,0.0,0.3982620058951625,NH3,1.2777509895288295,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.53159467045062 19.94367890164946, 101.50728697252464 20.035389724673873, 101.40996750225462 20.06294264565612, 101.33698648784674 19.99876370583413, 101.36135469334623 19.907033004888458, 101.45864350688042 19.879501064975702, 101.53159467045062 19.94367890164946))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,854065a3fffffff,437,10,448,443,0,0,11.131949,11.131949,0.0,,807,0.0,0.0,139,Other,0.0,0.4717398134280246,NH3,1.796224701894446,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((101.62949975652609 21.267595224503317, 101.60512316933642 21.35855776129983, 101.5074186953514 21.386117405331444, 101.43412152127999 21.322694935614077, 101.45855936378155 21.231711579212675, 101.55623322705259 21.20417145486076, 101.62949975652609 21.267595224503317))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,85416a97fffffff,854,143,178,100,731,368,0.0,0.0,0.0,,808,203.0,747.0,92,Laos,0.0,0.42319278274711386,NH3,1.3923926483643085,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.38898230470903 17.691976357120975, 105.36637677949945 17.784441465027527, 105.27166239550444 17.81364962513482, 105.19957154891776 17.7503550053088, 105.22224429734214 17.657855162142937, 105.3169407464481 17.62868462526012, 105.38898230470903 17.691976357120975))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,85414dbbfffffff,374,186,780,393,317,190,0.0,0.0,0.0,,809,16.0,59.0,92,Laos,0.0,0.3260853792755852,NH3,0.5845651618789909,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.14865037900306 18.539218068171593, 103.12507167538284 18.63155619784036, 103.02889067952908 18.659870865917224, 102.95631371544854 18.595818675142247, 102.97995581882847 18.503454704711988, 103.07611157765463 18.47516871212429, 103.14865037900306 18.539218068171593))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,85416d4bfffffff,207,876,464,676,74,0,0.0,0.0,0.0,,810,574.0,1831.0,91,Other,0.0,0.4203831713136099,NH3,1.3579878420271887,324.85679880597775,21.716841609351164,0.0,90.89327734182885,260.274296301234,1107.4725678491855,10.306561979967196,322.5829465131166,21.50040701078375,0.0,89.9874158750544,265.2212817724583,1049.608705939934,10.226050963436236,0.009849,0.005691,0.005691,10.732636151280806,"POLYGON ((104.87734547318529 16.5627623193467, 104.85460938431463 16.655686016181978, 104.75993839420617 16.684561006970792, 104.68802300495138 16.620474446502318, 104.71082494914569 16.527518728462393, 104.80547650679513 16.498681542119506, 104.87734547318529 16.5627623193467))",6230558.4477373175,1.0930804294275995,6114344.236296269,1.0726919712800471,10305640.900361545,1.8080071755020255,10409382.994645199,1.8262075429202103,2819195.7056743708,0.4945957378376089,2974615.101574115,0.5218622985217746,4370331.927864722,0.7667248996253898,4414326.02695035,0.7744431626228684,34556110.33217303,6.062475496872461,34799692.61561521,6.105209230809686,0.0,0.0,0.0,0.0
969,85416d4bfffffff,207,876,464,676,74,0,0.0,0.0,0.0,,810,574.0,1831.0,92,Laos,0.0,0.4203831713136099,NH3,1.3579878420271887,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.87734547318529 16.5627623193467, 104.85460938431463 16.655686016181978, 104.75993839420617 16.684561006970792, 104.68802300495138 16.620474446502318, 104.71082494914569 16.527518728462393, 104.80547650679513 16.498681542119506, 104.87734547318529 16.5627623193467))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,85414e7bfffffff,891,335,533,0,0,0,0.0,11.131949,0.0,,811,0.0,0.0,94,Other,0.0,0.46461832545735005,NH3,1.7090192572050253,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.75346469777035 20.603325595964904, 104.73037751077638 20.69452604969295, 104.63438776577566 20.723679646234505, 104.56150564749096 20.661602048374267, 104.58466020821209 20.570368547116164, 104.68062959696591 20.541245640035424, 104.75346469777035 20.603325595964904))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,85406557fffffff,931,656,414,529,61,617,0.0,0.0,0.0,,812,9.0,113.0,92,Laos,0.0,0.486663447622894,NH3,1.9789705215468731,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.11852175572204 21.800151671194655, 102.09428813194516 21.890786400672617, 101.9966105809006 21.918587565090395, 101.92319589177995 21.85573351409535, 101.94749207945736 21.765075879850738, 102.04514049226042 21.737295144480612, 102.11852175572204 21.800151671194655))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,85414e07fffffff,302,373,862,494,416,95,0.0,0.0,0.0,0.0,813,52.0,595.0,92,Laos,0.0,0.4329173665005903,NH3,1.511474033340811,344.09944793797655,0.0,0.0,116.99720314771542,114.44181835588306,1374.7452473610413,9.942925129338462,342.11023687562977,0.0,0.0,117.25313994693724,111.6681304290532,1318.498489751919,9.867942517548613,0.009849,0.005691,0.005691,10.381533495839053,"POLYGON ((104.60436200204273 20.14261594080122, 104.58124811783289 20.23407387616566, 104.48531986548993 20.263135116831496, 104.41252636064891 20.200707395478435, 104.4357071411506 20.109217099879494, 104.5316146142023 20.080186834533816, 104.60436200204273 20.14261594080122))",2623299.339849658,0.4602279543595891,2688458.608473973,0.47165940499543385,13428197.076030793,2.355824048426455,13398886.391638765,2.3506818230945203,3541420.016060225,0.6213017572035483,3692495.951894564,0.6478063073499235,0.0,0.0,0.0,0.0,36647935.72948349,6.429462408681315,36861026.33978221,6.466846726277581,0.0,0.0,0.0,0.0
973,85649093fffffff,611,18,619,869,625,674,0.0,0.0,0.0,,814,248.0,2143.0,91,Other,0.0,0.42678512385371875,NH3,1.4363822899908316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.67996389631998 19.758565833192478, 100.6553576845382 19.850368944006252, 100.55778841299124 19.877495562320913, 100.48485877139098 19.81280081199163, 100.50952346150713 19.720981380076644, 100.60705942021488 19.693872961978222, 100.67996389631998 19.758565833192478))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,85649093fffffff,611,18,619,869,625,674,0.0,0.0,0.0,,814,248.0,2143.0,92,Laos,0.0,0.42678512385371875,NH3,1.4363822899908316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.67996389631998 19.758565833192478, 100.6553576845382 19.850368944006252, 100.55778841299124 19.877495562320913, 100.48485877139098 19.81280081199163, 100.50952346150713 19.720981380076644, 100.60705942021488 19.693872961978222, 100.67996389631998 19.758565833192478))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,85649007fffffff,268,842,0,0,0,0,0.0,0.0,0.0,,815,152.0,559.0,91,Other,0.0,0.4660684516903062,NH3,1.7267766280692993,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.19047238817592 20.233475797098126, 100.16565237381602 20.325009219353323, 100.067773550015 20.351857903537873, 99.9947498036404 20.28715727737339, 100.01962730989773 20.195609249665353, 100.1174711788229 20.168776395248734, 100.19047238817592 20.233475797098126))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,85414803fffffff,716,409,863,491,723,598,11.131949,0.0,0.0,,816,297.0,2249.0,92,Laos,0.0,0.39320108258532394,NH3,1.2157779763620715,312.6511643269028,14.84070496574666,0.0,92.23155356936269,257.133533728998,734.4200001273076,9.669740010379657,310.74574894688925,14.69057611606949,0.0,91.29853744423482,259.43048515869083,680.2264127120939,9.589087001414446,0.009849,0.005691,0.005691,10.068632092964982,"POLYGON ((103.59100721346886 19.93931530365291, 103.56749695273291 20.030957097529594, 103.4710947888364 20.059526576230432, 103.3982270140326 19.996426195216948, 103.42180214245167 19.904756176297195, 103.51818026782841 19.87621471006421, 103.59100721346886 19.93931530365291))",6094521.488259865,1.0692142961859412,6040561.6776493685,1.0597476627455034,10455794.651719991,1.834349938898244,10562646.582585137,1.853095891681603,1827053.6160300877,0.3205357221105417,1972614.840943177,0.34607277911283807,2986115.2771007493,0.52387987317557,3016631.578708838,0.5292336102997962,33288072.11272037,5.840012651354451,33492186.263242245,5.875822151446008,0.0,0.0,0.0,0.0
977,8540642ffffffff,399,633,234,930,0,0,11.131949,0.0,11.131949,,817,0.0,0.0,94,Other,0.11303062772433467,0.49329966984784335,NH3,2.060233694716245,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.50970731914569 22.02278242987368, 102.48560686157302 22.113272007838457, 102.38802622149606 22.141277394557328, 102.31457404657652 22.078771751731896, 102.33873801410775 21.98825769211428, 102.43629074455367 21.960273700561846, 102.50970731914569 22.02278242987368))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,8540642ffffffff,399,633,234,930,0,0,11.131949,0.0,11.131949,,817,0.0,0.0,92,Laos,0.11303062772433467,0.49329966984784335,NH3,2.060233694716245,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.50970731914569 22.02278242987368, 102.48560686157302 22.113272007838457, 102.38802622149606 22.141277394557328, 102.31457404657652 22.078771751731896, 102.33873801410775 21.98825769211428, 102.43629074455367 21.960273700561846, 102.50970731914569 22.02278242987368))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,8564b3c7fffffff,35,652,12,0,0,0,15.742953,11.131949,0.0,,818,64.0,378.0,91,Other,0.0,0.3703596826166708,NH3,0.9360759745054805,335.2706420487085,22.44221443085066,0.0,89.90916795884175,255.53397233980147,1271.1383596867806,10.566110485282772,333.18525509774474,21.92871709288336,0.0,87.85196818704674,268.1991158699058,1205.201957495198,10.483295577665913,0.009849,0.0058312625574000005,0.0058312625574000005,10.942301430456844,"POLYGON ((101.16834899197009 18.256044745259395, 101.14403929837663 18.348576173703126, 101.04711298728931 18.375974990815944, 100.9745279351608 18.310820318268686, 100.99889666580421 18.218271458521905, 101.09579151292316 18.19089464615488, 101.16834899197009 18.256044745259395))",6300513.502881533,1.1053532461195672,6002984.901534233,1.0531552458831988,10061082.738310633,1.7651022347913392,10296679.703755913,1.8064350357466514,3237111.281387607,0.5679142598925626,3414213.110720915,0.5989847562668271,4457393.406556145,0.7819988432554641,4561770.677640663,0.8003106452001164,35691863.31969575,6.261730406964166,35915256.596810125,6.300922209966688,0.0,0.0,0.0,0.0
980,8564b3c7fffffff,35,652,12,0,0,0,15.742953,11.131949,0.0,,818,64.0,378.0,92,Laos,0.0,0.3703596826166708,NH3,0.9360759745054805,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((101.16834899197009 18.256044745259395, 101.14403929837663 18.348576173703126, 101.04711298728931 18.375974990815944, 100.9745279351608 18.310820318268686, 100.99889666580421 18.218271458521905, 101.09579151292316 18.19089464615488, 101.16834899197009 18.256044745259395))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,8565902ffffffff,392,675,792,407,289,893,0.0,0.0,0.0,,819,694.0,3060.0,92,Laos,0.0,0.5210123202385445,NH3,2.208940498366316,354.5534732792295,423.45778637036494,0.0,43.714485154288,598.1300661462534,1106.4207742123763,25.644313520328392,348.7494346710553,423.4046650802169,0.0,43.70900132585387,586.3321068085967,943.9660191790015,25.395656872304674,0.009849,0.005691,0.005691,26.171016840566935,"POLYGON ((105.63202269119321 14.519690803273242, 105.60974553331343 14.613029062629082, 105.51612934471112 14.641863279796267, 105.44480719755512 14.577315397300358, 105.46715063803576 14.483943274397525, 105.56075001663045 14.455152848851885, 105.63202269119321 14.519690803273242))",13774069.851566799,2.4165034827310174,14051226.626943382,2.4651274784111195,5005691.822544564,0.8781915478148357,5006319.847763998,0.8783017276778945,2535444.8114917465,0.4448148792090783,2971790.0372550334,0.5213666732026374,86064367.30610935,15.09901180808936,86075165.13287918,15.100906163663014,37359147.69532286,6.5542364377759395,37980894.75506118,6.663314869308979,0.0,0.0,0.0,0.0
982,856496bbfffffff,148,369,88,111,346,250,11.131949,0.0,0.0,,820,275.0,2535.0,92,Laos,0.0,0.42364361426694447,NH3,1.3979132591311512,371.69977992285993,24.29365589381396,0.0,109.51328659355136,168.75186115900655,1718.1058335314701,11.564200736597932,369.7123228958535,23.943306026109077,0.0,108.04298648032609,175.51294013817335,1653.635721746037,11.476712158212674,0.009849,0.005691,0.005691,11.993535350864878,"POLYGON ((101.45862254086813 20.218664768853483, 101.43426579173023 20.310228032054283, 101.3368309464809 20.33773650825105, 101.26378389679766 20.273661314863748, 101.2882010971319 20.182078340280746, 101.38560499780638 20.154590213529616, 101.45862254086813 20.218664768853483))",4123136.818271226,0.7233573365388115,3964306.0582811297,0.695492290926514,12373421.435002228,2.170775690351268,12541804.81211464,2.2003166337043227,4441581.60952121,0.7792248437756509,4614745.05725298,0.8096043960092947,4866893.67006201,0.8538409947477211,4938108.378322457,0.8663348032144661,39604758.89767351,6.948203315381318,39817661.61013259,6.985554668444314,0.0,0.0,0.0,0.0
